"id","Age","Citizenship","Status","Lifeboat","Adult.Minor","Sex","Survived","Pasajero","Class"
"1145",37,"USA","Married","No","Adult","Male","Lost","Passenger","Second"
"1146",36,"USA","Single","No","Adult","Male","Lost","Passenger","Second"
"1147",50,"British","Otros","No","Adult","Male","Saved","Passenger","Second"
"1148",27,"British","Single","No","Adult","Male","Saved","Passenger","Second"
"1149",32.7167051578137,"British","Single","No","Adult","Male","Saved","Passenger","Second"
"1150",35,"British","Married","Si","Adult","Female","Saved","Passenger","Second"
"1151",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1152",32.7167051578137,"British","Single","No","Infant","Male","Lost","Passenger","Second"
"1153",29,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1154",32,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1155",29,"USA","Married","No","Adult","Male","Lost","Passenger","Second"
"1156",32.7167051578137,"USA","Married","No","Adult","Female","Lost","Passenger","Second"
"1157",37,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1158",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1159",27,"USA","Single","No","Adult","Male","Saved","Passenger","Second"
"1160",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1161",6,"British","Single","Si","Minor","Female","Saved","Passenger","Second"
"1162",32,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1163",35,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1164",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1165",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1166",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1167",6,"British","Single","No","Infant","Male","Lost","Passenger","Second"
"1168",31,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1169",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1170",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1171",32.7167051578137,"British","Single","No","Infant","Female","Lost","Passenger","Second"
"1172",33,"British","Single","No","Adult","Male","Saved","Passenger","Second"
"1173",33,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1174",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1175",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1176",57,"USA","Married","No","Adult","Male","Lost","Passenger","Second"
"1177",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1178",32.7167051578137,"British","Single","No","Infant","Female","Lost","Passenger","Second"
"1179",5,"British","Single","No","Infant","Male","Saved","Passenger","Second"
"1180",30,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1181",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1182",2,"British","Single","No","Minor","Male","Lost","Passenger","Second"
"1183",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1184",28,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1185",29,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1186",29,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1187",38,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1188",31,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1189",3,"British","Single","No","Minor","Female","Lost","Passenger","Second"
"1190",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1191",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1192",26,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1193",25,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1194",32.7167051578137,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1195",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1196",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1197",32.7167051578137,"USA","Single","No","Adult","Male","Saved","Passenger","Second"
"1198",22,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1199",31,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1200",27,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1201",14,"USA","Single","No","Minor","Male","Saved","Passenger","Second"
"1202",41,"USA","Married","No","Adult","Female","Lost","Passenger","Second"
"1203",33,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1204",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1205",37,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1206",37,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1207",30,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1208",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1209",26,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1210",5,"British","Married","No","Minor","Female","Lost","Passenger","Second"
"1211",44,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1212",10,"British","Single","No","Minor","Male","Lost","Passenger","Second"
"1213",28,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1214",62,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1215",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1216",21,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1217",11,"British","Single","No","Infant","Female","Lost","Passenger","Second"
"1218",30,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1219",32.7167051578137,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1220",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1221",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1222",30,"USA","Single","No","Adult","Male","Lost","Passenger","Second"
"1223",70,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1224",50,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1225",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1226",28,"Italian","Single","No","Adult","Male","Saved","Passenger","Second"
"1227",28,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1228",26,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1229",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1230",20,"British","Single","Si","Adult","Male","Saved","Passenger","Second"
"1231",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1232",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1233",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1234",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1235",32.7167051578137,"USA","Single","No","Adult","Male","Lost","Passenger","Second"
"1236",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1237",21,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1238",25,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1239",29,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1240",34,"British","Single","No","Adult","Female","Saved","Passenger","Second"
"1241",28,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1242",11,"British","Single","No","Infant","Male","Lost","Passenger","Second"
"1243",11,"British","Single","No","Infant","Male","Lost","Passenger","Second"
"1244",3,"British","Single","No","Minor","Male","Saved","Passenger","Second"
"1245",24,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1246",31,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1247",33,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1248",25,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1249",41,"British","Single","Si","Adult","Female","Saved","Passenger","Second"
"1250",60,"British","Otros","No","Adult","Female","Saved","Passenger","Second"
"1251",50,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1252",32.7167051578137,"British","Single","Si","Infant","Female","Saved","Passenger","Second"
"1253",27,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1254",29,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1255",24,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1256",49,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1257",21,"British","Single","Si","Adult","Female","Saved","Passenger","Second"
"1258",25,"British","Single","Si","Adult","Female","Saved","Passenger","Second"
"1259",32,"British","Married","No","Adult","Male","Saved","Passenger","Second"
"1260",32.7167051578137,"British","Single","No","Adult","Male","Saved","Passenger","Second"
"1261",24,"British","Single","No","Adult","Female","Saved","Passenger","Second"
"1262",55,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1263",32.7167051578137,"British","Married","Si","Adult","Male","Saved","Passenger","Second"
"1264",46,"British","Married","No","Adult","Female","Saved","Passenger","Second"
"1265",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1266",31,"British","Single","No","Adult","Female","Saved","Passenger","Second"
"1267",59,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1268",49,"USA","Married","Si","Adult","Female","Saved","Passenger","Second"
"1269",51,"USA","Married","No","Adult","Male","Lost","Passenger","Second"
"1270",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1271",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1272",56,"USA","Married","No","Adult","Female","Lost","Passenger","Second"
"1273",27,"British","Otros","No","Adult","Male","Saved","Passenger","Second"
"1274",37,"British","Single","No","Adult","Female","Saved","Passenger","Second"
"1275",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Second"
"1276",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1277",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Second"
"1278",36,"British","Married","No","Adult","Male","Lost","Passenger","Second"
"1279",33,"British","Married","No","Adult","Female","Lost","Passenger","Second"
"1283",27,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1284",27,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1285",30,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1286",37,"Persian","Single","No","Adult","Male","Lost","Passenger","Third"
"1287",54,"Swedish","Married","No","Adult","Female","Lost","Passenger","Third"
"1288",39,"Greek","Married","No","Adult","Male","Lost","Passenger","Third"
"1289",22,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1290",3,"USA","Single","No","Minor","Male","Saved","Passenger","Third"
"1291",4,"USA","Single","No","Minor","Male","Saved","Passenger","Third"
"1292",25,"Russian","Married","No","Adult","Female","Saved","Passenger","Third"
"1293",45,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1294",27,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1295",30,"Persian","Married","No","Adult","Male","Saved","Passenger","Third"
"1296",33,"Persian","Married","No","Adult","Male","Saved","Passenger","Third"
"1297",39,"Persian","Single","No","Adult","Male","Lost","Passenger","Third"
"1298",45,"Persian","Married","No","Adult","Male","Lost","Passenger","Third"
"1299",33,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1300",39,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1301",28,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1302",40,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1303",29,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1304",30,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1305",30,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1306",25,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1307",20,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1308",38,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1309",3,"British","Single","No","Infant","Male","Lost","Passenger","Third"
"1310",4,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1311",28,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1312",36,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1313",30,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1314",39,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1315",26,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1316",30,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1317",44,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1318",50,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1319",49,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1320",42,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1321",1,"British","Single","No","Infant","Male","Lost","Passenger","Third"
"1322",29,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1323",37,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1324",32,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1325",3,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1326",36,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1327",28,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1328",26,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1329",28,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1330",24,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1331",34,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1332",35,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1333",31,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1334",28,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1335",38,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1336",50,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1337",48,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1338",38,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1339",45,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1340",28,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1341",38,"Greek","Single","No","Adult","Male","Lost","Passenger","Third"
"1342",57,"Swedish","Married","No","Adult","Male","Lost","Passenger","Third"
"1343",37,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1344",41,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1345",21,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1346",23,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1347",39,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1348",38,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1349",3,"USA","Single","No","Infant","Male","Lost","Passenger","Third"
"1350",33,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1351",40,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1352",11,"USA","Single","No","Infant","Male","Saved","Passenger","Third"
"1353",3,"USA","Single","No","Minor","Male","Saved","Passenger","Third"
"1354",40,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1355",2,"USA","Single","No","Minor","Female","Lost","Passenger","Third"
"1356",18,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1357",24,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1358",21,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1359",47,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1360",30,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1361",22,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1362",48,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1363",23,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1364",34,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1365",31,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1366",10,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1367",33,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1368",2,"British","Single","No","Minor","Female","Lost","Passenger","Third"
"1369",41,"Greek","Married","No","Adult","Male","Saved","Passenger","Third"
"1370",24,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1371",24,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1372",29,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1373",54,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1374",31,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1375",24,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1376",45,"British","Otros","No","Adult","Male","Lost","Passenger","Third"
"1377",52,"British","Otros","Si","Adult","Female","Saved","Passenger","Third"
"1378",43,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1379",34,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1380",34,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1381",28,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1382",35,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1383",32,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1384",28,"British","Married","Si","Adult","Male","Saved","Passenger","Third"
"1385",27,"British","Married","Si","Adult","Female","Saved","Passenger","Third"
"1386",29,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1387",34,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1388",15,"USA","Single","No","Infant","Male","Lost","Passenger","Third"
"1389",23,"USA","Married","No","Adult","Female","Lost","Passenger","Third"
"1390",26,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1391",22,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1392",29,"British","Otros","No","Adult","Male","Lost","Passenger","Third"
"1393",37,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1394",36,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1395",4,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1396",7,"British","Single","No","Minor","Male","Saved","Passenger","Third"
"1397",36,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1398",10,"British","Single","No","Infant","Female","Lost","Passenger","Third"
"1399",30,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1400",27,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1401",36,"USA","Single","No","Adult","Male","Lost","Passenger","Third"
"1402",36,"Persian","Married","No","Adult","Male","Saved","Passenger","Third"
"1403",23,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1404",30,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1405",10,"USA","Single","No","Infant","Male","Lost","Passenger","Third"
"1406",7,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1407",33,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1408",23,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1409",30,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1410",32.7167051578137,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1411",26,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1412",52,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1413",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1414",37,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1415",27,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1416",28,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1417",70,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1418",26,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1419",36,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1420",32.7167051578137,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1421",37,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1422",37,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1423",41,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1424",24,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1425",53,"USA","Married","No","Adult","Male","Lost","Passenger","Third"
"1426",35,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1427",27,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1428",24,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1429",31,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1430",39,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1431",47,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1432",11,"British","Single","No","Minor","Male","Saved","Passenger","Third"
"1433",12,"British","Single","No","Minor","Female","Saved","Passenger","Third"
"1434",27,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1435",36,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1436",42,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1437",33,"USA","Married","No","Adult","Male","Lost","Passenger","Third"
"1438",26,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1439",36,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1440",29,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1441",34,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1442",27,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1443",67,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1444",32,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1445",73,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1446",36,"Swedish","Single","No","Adult","Male","Lost","Passenger","Third"
"1447",24,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1448",27,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1449",72,"British","Otros","No","Adult","Male","Lost","Passenger","Third"
"1450",65,"USA","Married","No","Adult","Male","Lost","Passenger","Third"
"1451",24,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1452",33,"Persian","Single","No","Adult","Male","Lost","Passenger","Third"
"1453",50,"Russian","Otros","No","Adult","Male","Lost","Passenger","Third"
"1454",19,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1455",32,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1456",26,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1457",28,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1458",22,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1459",33,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1460",30,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1461",24,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1462",32,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1463",24,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1464",59,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1465",43,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1466",25,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1467",29,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1468",26,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1469",32,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1470",5,"USA","Single","No","Minor","Male","Lost","Passenger","Third"
"1471",25,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1472",44,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1473",23,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1474",32,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1475",24,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1476",26,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1477",30,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1478",11,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1479",35,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1480",7,"USA","Single","No","Minor","Female","Lost","Passenger","Third"
"1481",11,"USA","Single","No","Infant","Male","Lost","Passenger","Third"
"1482",27,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1483",23,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1484",21,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1485",32,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1486",20,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1487",30,"British","Married","Si","Adult","Male","Saved","Passenger","Third"
"1488",39,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1489",26,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1490",40,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1491",34,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1492",50,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1493",24,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1494",50,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1495",29,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1496",11,"British","Single","No","Infant","Male","Lost","Passenger","Third"
"1497",26,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1498",35,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1499",56,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1500",31,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1501",27,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1502",22,"Russian","Otros","No","Adult","Male","Saved","Passenger","Third"
"1503",28,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1504",23,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1505",27,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1506",32,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1507",30,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1508",28,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1509",22,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1510",24,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1511",35,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1512",27,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1513",30,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1514",26,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1515",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1516",46,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1517",31,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1518",24,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1519",4,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1520",26,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1521",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1522",22,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1523",29,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1524",32.7167051578137,"Norwegian","Single","No","Adult","Female","Saved","Passenger","Third"
"1525",32.7167051578137,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1526",27,"British","Otros","No","Adult","Male","Lost","Passenger","Third"
"1527",23,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1528",27,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1529",35,"Persian","Married","No","Adult","Male","Lost","Passenger","Third"
"1530",28,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1531",22,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1532",46,"Mexican","Single","No","Adult","Male","Lost","Passenger","Third"
"1533",45,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1534",29,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1535",21,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1536",23,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1537",27,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1538",34,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1539",16,"Russian","Single","No","Minor","Male","Saved","Passenger","Third"
"1540",40,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1541",30,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1542",38,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
