"Fecha","Frecuencia"
"2021-06-16 18:10:59",78.4020561267019
"2021-06-16 18:20:59",92.0725201444846
"2021-06-16 18:30:59",105.742984162267
"2021-06-16 18:40:59",119.41344818005
"2021-06-16 18:50:59",133.083912197833
"2021-06-16 19:00:59",142.511111111111
"2021-06-16 19:10:59",123.117171717172
"2021-06-16 19:20:59",103.723232323232
"2021-06-16 19:30:59",84.3292929292929
"2021-06-16 19:40:59",65.0231316725979
"2021-06-16 19:50:59",71.9626334519573
"2021-06-16 20:00:59",78.3531187122736
"2021-06-16 20:10:59",81.069416498994
"2021-06-16 20:20:59",83.7857142857143
"2021-06-16 20:30:59",86.5020120724346
"2021-06-16 20:40:59",81.354609929078
"2021-06-16 20:50:59",75.6808510638298
"2021-06-16 21:00:59",71.3836150845254
"2021-06-16 21:10:59",66.702210663199
"2021-06-16 21:20:59",66.7692307692308
"2021-06-16 21:30:59",67.6742081447964
"2021-06-16 21:40:59",71.891167192429
"2021-06-16 21:50:59",70.6128318584071
"2021-06-16 22:00:59",67.4953271028037
"2021-06-16 22:10:59",67.6123139377537
"2021-06-16 22:20:59",67.2063599458728
"2021-06-16 22:30:59",69.4180327868852
"2021-06-16 22:40:59",68.6920634920635
"2021-06-16 22:50:59",71
"2021-06-16 23:00:59",85.8847826086957
"2021-06-16 23:10:59",77.6239130434783
"2021-06-16 23:20:59",69.3630434782609
"2021-06-16 23:30:59",68.8384798099762
"2021-06-16 23:40:59",69.9619047619048
"2021-06-16 23:50:59",72.4759825327511
"2021-06-17 00:00:59",75.36
"2021-06-17 00:10:59",74.9142857142857
"2021-06-17 00:20:59",81.8
"2021-06-17 00:30:59",78.3428571428571
"2021-06-17 00:40:59",76.9714285714286
"2021-06-17 00:50:59",67.5324675324675
"2021-06-17 01:00:59",63.5911330049261
"2021-06-17 01:10:59",61.2016129032258
"2021-06-17 01:20:59",63.2177419354839
"2021-06-17 01:30:59",65.2338709677419
"2021-06-17 01:40:59",67.25
"2021-06-17 01:50:59",69.2661290322581
"2021-06-17 02:00:59",70.8366212836899
"2021-06-17 02:10:59",69.6696304529036
"2021-06-17 02:20:59",68.5026396221173
"2021-06-17 02:30:59",67.3356487913309
"2021-06-17 02:40:59",66.1686579605446
"2021-06-17 02:50:59",65.0016671297583
"2021-06-17 03:00:59",63.9527646568491
"2021-06-17 03:10:59",63.6193387051959
"2021-06-17 03:20:59",63.2859127535427
"2021-06-17 03:30:59",62.9524868018894
"2021-06-17 03:40:59",62.6190608502362
"2021-06-17 03:50:59",62.2856348985829
"2021-06-17 04:00:59",61.832731314254
"2021-06-17 04:10:59",60.6657404834676
"2021-06-17 04:20:59",59.4987496526813
"2021-06-17 04:30:59",58.331758821895
"2021-06-17 04:40:59",57.1647679911086
"2021-06-17 04:50:59",55.9977771603223
"2021-06-17 05:00:59",55.169213670464
"2021-06-17 05:10:59",56.3362045012504
"2021-06-17 05:20:59",57.5031953320367
"2021-06-17 05:30:59",58.670186162823
"2021-06-17 05:40:59",59.8371769936093
"2021-06-17 05:50:59",61.0041678243957
"2021-06-17 06:00:59",63.3031358885017
"2021-06-17 06:10:59",72.1881533101045
"2021-06-17 06:20:59",81.0731707317073
"2021-06-17 06:30:59",89.9581881533101
"2021-06-17 06:40:59",78.6285714285714
"2021-06-17 06:50:59",73.9142857142857
"2021-06-17 07:00:59",71.8122302158273
"2021-06-17 07:10:59",70.5172661870504
"2021-06-17 07:20:59",69.2223021582734
"2021-06-17 07:30:59",64.5333333333333
"2021-06-17 07:40:59",68.3275261324042
"2021-06-17 07:50:59",72.5087108013937
