id,Age,Citizenship,Status,Lifeboat,Adult.Minor,Sex,Survived,Pasajero,Class,Template
197,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 197)(sexo Male)(status Married)(adult Adult)(clase Engineering))
198,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 198)(sexo Male)(status Single)(adult Adult)(clase Engineering))
199,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 199)(sexo Male)(status Married)(adult Adult)(clase Engineering))
200,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 200)(sexo Male)(status Single)(adult Adult)(clase Engineering))
201,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 201)(sexo Male)(status Single)(adult Adult)(clase Engineering))
202,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 202)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
203,31,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 203)(sexo Male)(status Married)(adult Adult)(clase Engineering))
204,29,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 204)(sexo Male)(status Married)(adult Adult)(clase Engineering))
205,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 205)(sexo Male)(status Married)(adult Adult)(clase Engineering))
206,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 206)(sexo Male)(status Single)(adult Adult)(clase Engineering))
207,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 207)(sexo Male)(status Married)(adult Adult)(clase Engineering))
208,25,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 208)(sexo Male)(status Married)(adult Adult)(clase Engineering))
209,25,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 209)(sexo Male)(status Married)(adult Adult)(clase Engineering))
210,31,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 210)(sexo Male)(status Single)(adult Adult)(clase Engineering))
211,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 211)(sexo Male)(status Married)(adult Adult)(clase Engineering))
212,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 212)(sexo Male)(status Single)(adult Adult)(clase Engineering))
213,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 213)(sexo Male)(status Married)(adult Adult)(clase Engineering))
214,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 214)(sexo Male)(status Single)(adult Adult)(clase Engineering))
215,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 215)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
216,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 216)(sexo Male)(status Married)(adult Adult)(clase Engineering))
217,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 217)(sexo Male)(status Single)(adult Adult)(clase Engineering))
218,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 218)(sexo Male)(status Married)(adult Adult)(clase Engineering))
219,32,British,Otros,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 219)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
220,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 220)(sexo Male)(status Married)(adult Adult)(clase Engineering))
221,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 221)(sexo Male)(status Single)(adult Adult)(clase Engineering))
222,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 222)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
223,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 223)(sexo Male)(status Single)(adult Adult)(clase Engineering))
224,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 224)(sexo Male)(status Single)(adult Adult)(clase Engineering))
225,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 225)(sexo Male)(status Married)(adult Adult)(clase Engineering))
226,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 226)(sexo Male)(status Single)(adult Adult)(clase Engineering))
227,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 227)(sexo Male)(status Single)(adult Adult)(clase Engineering))
228,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 228)(sexo Male)(status Married)(adult Adult)(clase Engineering))
229,50,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 229)(sexo Male)(status Single)(adult Adult)(clase Engineering))
230,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 230)(sexo Male)(status Married)(adult Adult)(clase Engineering))
231,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 231)(sexo Male)(status Single)(adult Adult)(clase Engineering))
232,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 232)(sexo Male)(status Married)(adult Adult)(clase Engineering))
233,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 233)(sexo Male)(status Married)(adult Adult)(clase Engineering))
234,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 234)(sexo Male)(status Single)(adult Adult)(clase Engineering))
235,48,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 235)(sexo Male)(status Married)(adult Adult)(clase Engineering))
236,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 236)(sexo Male)(status Single)(adult Adult)(clase Engineering))
237,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 237)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
238,19,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 238)(sexo Male)(status Married)(adult Adult)(clase Engineering))
239,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 239)(sexo Male)(status Married)(adult Adult)(clase Engineering))
240,43,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 240)(sexo Male)(status Single)(adult Adult)(clase Engineering))
241,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 241)(sexo Male)(status Married)(adult Adult)(clase Engineering))
242,32,Belgian,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 242)(sexo Male)(status Single)(adult Adult)(clase Engineering))
243,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 243)(sexo Male)(status Married)(adult Adult)(clase Engineering))
244,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 244)(sexo Male)(status Married)(adult Adult)(clase Engineering))
245,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 245)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
246,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 246)(sexo Male)(status Married)(adult Adult)(clase Engineering))
247,30,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 247)(sexo Male)(status Single)(adult Adult)(clase Engineering))
248,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 248)(sexo Male)(status Married)(adult Adult)(clase Engineering))
249,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 249)(sexo Male)(status Single)(adult Adult)(clase Engineering))
250,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 250)(sexo Male)(status Married)(adult Adult)(clase Engineering))
251,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 251)(sexo Male)(status Married)(adult Adult)(clase Engineering))
252,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 252)(sexo Male)(status Married)(adult Adult)(clase Engineering))
253,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 253)(sexo Male)(status Married)(adult Adult)(clase Engineering))
254,52,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 254)(sexo Male)(status Single)(adult Adult)(clase Engineering))
255,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 255)(sexo Male)(status Married)(adult Adult)(clase Engineering))
256,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 256)(sexo Male)(status Married)(adult Adult)(clase Engineering))
257,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 257)(sexo Male)(status Single)(adult Adult)(clase Engineering))
258,22,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 258)(sexo Male)(status Single)(adult Adult)(clase Engineering))
259,30,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 259)(sexo Male)(status Single)(adult Adult)(clase Engineering))
260,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 260)(sexo Male)(status Married)(adult Adult)(clase Engineering))
261,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 261)(sexo Male)(status Married)(adult Adult)(clase Engineering))
262,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 262)(sexo Male)(status Single)(adult Adult)(clase Engineering))
263,44,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 263)(sexo Male)(status Married)(adult Adult)(clase Engineering))
264,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 264)(sexo Male)(status Single)(adult Adult)(clase Engineering))
265,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 265)(sexo Male)(status Married)(adult Adult)(clase Engineering))
266,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 266)(sexo Male)(status Married)(adult Adult)(clase Engineering))
267,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 267)(sexo Male)(status Married)(adult Adult)(clase Engineering))
268,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 268)(sexo Male)(status Single)(adult Adult)(clase Engineering))
269,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 269)(sexo Male)(status Single)(adult Adult)(clase Engineering))
270,30,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 270)(sexo Male)(status Single)(adult Adult)(clase Engineering))
271,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 271)(sexo Male)(status Married)(adult Adult)(clase Engineering))
272,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 272)(sexo Male)(status Single)(adult Adult)(clase Engineering))
273,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 273)(sexo Male)(status Married)(adult Adult)(clase Engineering))
274,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 274)(sexo Male)(status Single)(adult Adult)(clase Engineering))
275,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 275)(sexo Male)(status Married)(adult Adult)(clase Engineering))
276,29,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 276)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
277,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 277)(sexo Male)(status Single)(adult Adult)(clase Engineering))
278,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 278)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
279,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 279)(sexo Male)(status Single)(adult Adult)(clase Engineering))
280,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 280)(sexo Male)(status Married)(adult Adult)(clase Engineering))
281,32,British,Otros,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 281)(sexo Male)(status Otros)(adult Adult)(clase Engineering))
282,37,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 282)(sexo Male)(status Single)(adult Adult)(clase Engineering))
283,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 283)(sexo Male)(status Single)(adult Adult)(clase Engineering))
284,30,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 284)(sexo Male)(status Married)(adult Adult)(clase Engineering))
285,26,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 285)(sexo Male)(status Single)(adult Adult)(clase Engineering))
286,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 286)(sexo Male)(status Single)(adult Adult)(clase Engineering))
287,50,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 287)(sexo Male)(status Married)(adult Adult)(clase Engineering))
288,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 288)(sexo Male)(status Single)(adult Adult)(clase Engineering))
289,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 289)(sexo Male)(status Single)(adult Adult)(clase Engineering))
290,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 290)(sexo Male)(status Single)(adult Adult)(clase Engineering))
291,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 291)(sexo Male)(status Single)(adult Adult)(clase Engineering))
292,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 292)(sexo Male)(status Married)(adult Adult)(clase Engineering))
293,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 293)(sexo Male)(status Single)(adult Adult)(clase Engineering))
294,23,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 294)(sexo Male)(status Married)(adult Adult)(clase Engineering))
295,58,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 295)(sexo Male)(status Single)(adult Adult)(clase Engineering))
296,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 296)(sexo Male)(status Single)(adult Adult)(clase Engineering))
297,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 297)(sexo Male)(status Single)(adult Adult)(clase Engineering))
298,17,British,Married,No,Minor,Male,Lost,Crew,Engineering,(Pasajero (id 298)(sexo Male)(status Married)(adult Minor)(clase Engineering))
299,47,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 299)(sexo Male)(status Married)(adult Adult)(clase Engineering))
300,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 300)(sexo Male)(status Married)(adult Adult)(clase Engineering))
301,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 301)(sexo Male)(status Single)(adult Adult)(clase Engineering))
302,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 302)(sexo Male)(status Single)(adult Adult)(clase Engineering))
303,44,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 303)(sexo Male)(status Single)(adult Adult)(clase Engineering))
304,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 304)(sexo Male)(status Married)(adult Adult)(clase Engineering))
305,19,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 305)(sexo Male)(status Single)(adult Adult)(clase Engineering))
306,42,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 306)(sexo Male)(status Single)(adult Adult)(clase Engineering))
307,44,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 307)(sexo Male)(status Married)(adult Adult)(clase Engineering))
308,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 308)(sexo Male)(status Single)(adult Adult)(clase Engineering))
309,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 309)(sexo Male)(status Single)(adult Adult)(clase Engineering))
310,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 310)(sexo Male)(status Married)(adult Adult)(clase Engineering))
311,24,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 311)(sexo Male)(status Married)(adult Adult)(clase Engineering))
312,40,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 312)(sexo Male)(status Single)(adult Adult)(clase Engineering))
313,41,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 313)(sexo Male)(status Married)(adult Adult)(clase Engineering))
314,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 314)(sexo Male)(status Married)(adult Adult)(clase Engineering))
315,32,Russian,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 315)(sexo Male)(status Single)(adult Adult)(clase Engineering))
316,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 316)(sexo Male)(status Married)(adult Adult)(clase Engineering))
317,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 317)(sexo Male)(status Single)(adult Adult)(clase Engineering))
318,32,Brazilian,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 318)(sexo Male)(status Married)(adult Adult)(clase Engineering))
319,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 319)(sexo Male)(status Single)(adult Adult)(clase Engineering))
320,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 320)(sexo Male)(status Married)(adult Adult)(clase Engineering))
321,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 321)(sexo Male)(status Married)(adult Adult)(clase Engineering))
322,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 322)(sexo Male)(status Married)(adult Adult)(clase Engineering))
323,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 323)(sexo Male)(status Single)(adult Adult)(clase Engineering))
324,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 324)(sexo Male)(status Married)(adult Adult)(clase Engineering))
325,32,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 325)(sexo Male)(status Married)(adult Adult)(clase Engineering))
326,23,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 326)(sexo Male)(status Single)(adult Adult)(clase Engineering))
327,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 327)(sexo Male)(status Married)(adult Adult)(clase Engineering))
328,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 328)(sexo Male)(status Single)(adult Adult)(clase Engineering))
329,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 329)(sexo Male)(status Single)(adult Adult)(clase Engineering))
330,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 330)(sexo Male)(status Married)(adult Adult)(clase Engineering))
331,60,British,Married,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 331)(sexo Male)(status Married)(adult Adult)(clase Engineering))
332,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 332)(sexo Male)(status Married)(adult Adult)(clase Engineering))
333,24,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 333)(sexo Male)(status Single)(adult Adult)(clase Engineering))
334,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 334)(sexo Male)(status Single)(adult Adult)(clase Engineering))
335,32,British,Married,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 335)(sexo Male)(status Married)(adult Adult)(clase Engineering))
336,32,British,Single,No,Adult,Male,Lost,Crew,Engineering,(Pasajero (id 336)(sexo Male)(status Single)(adult Adult)(clase Engineering))
337,32,British,Single,No,Adult,Male,Saved,Crew,Engineering,(Pasajero (id 337)(sexo Male)(status Single)(adult Adult)(clase Engineering))
